Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,EMA_20,RSI
1981-01-23 00:00:00-05:00,0.11342388286199843,0.11385512886457992,0.11299263685941696,0.11299263685941696,11222400,0.0,0.0,0.11249695122241973,0.10961813358935033,45.65123659649584
1981-01-26 00:00:00-05:00,0.11169892449674737,0.11169892449674737,0.11126767843961717,0.11126767843961716,24640000,0.0,0.0,0.11193629615008831,0.10977523309889954,50.0
1981-01-27 00:00:00-05:00,0.11126763478594587,0.11126763478594587,0.11040515452623369,0.11040515452623367,23699200,0.0,0.0,0.1112462680786848,0.10983522561578851,55.99999999999999
1981-01-28 00:00:00-05:00,0.10738649864561482,0.10738649864561482,0.10695525258779526,0.10695525258779526,28156800,0.0,0.0,0.11053468063473701,0.10956094247026534,53.84614191921574
1981-01-29 00:00:00-05:00,0.10350528997541304,0.10350528997541304,0.10307404398918152,0.10307404398918152,43904000,0.0,0.0,0.1098015271127224,0.10894314261492402,39.18916237134764
1981-01-30 00:00:00-05:00,0.09832963911976958,0.09832963911976958,0.09746714681386948,0.09746714681386948,46188800,0.0,0.0,0.10872334241867065,0.10785019063387122,34.11694140612457
1981-02-02 00:00:00-05:00,0.09229220515773147,0.09229220515773147,0.09186096489429474,0.09186096489429474,23766400,0.0,0.0,0.10749422125518322,0.10632740723010203,32.583585009459455
1981-02-03 00:00:00-05:00,0.09531088918447495,0.0957421293535761,0.09531088918447495,0.09531088918447495,19152000,0.0,0.0,0.1066963817924261,0.1052782150352804,37.49929588579547
1981-02-04 00:00:00-05:00,0.09876086562871933,0.0991921001797212,0.09876086562871933,0.09876086562871933,27865600,0.0,0.0,0.10630822628736496,0.10465751509179838,39.393282066442204
1981-02-05 00:00:00-05:00,0.09876086562871933,0.0996233462468944,0.09876086562871933,0.09876086562871933,7929600,0.0,0.0,0.10602787919342518,0.104095929428648,40.205463763763866
1981-02-06 00:00:00-05:00,0.0991920530796051,0.09962329894200654,0.0991920530796051,0.0991920530796051,13865600,0.0,0.0,0.10548878461122513,0.10362889358588201,30.119751891216467
1981-02-09 00:00:00-05:00,0.09487967162494336,0.09487967162494336,0.09401718527078629,0.09401718527078629,16755200,0.0,0.0,0.10473407134413719,0.10271349279396813,28.7350149810473
1981-02-10 00:00:00-05:00,0.09401718527078629,0.09444843132690758,0.09401718527078629,0.09401718527078629,18345600,0.0,0.0,0.10417341627180576,0.10188527302985557,24.389602065950896
1981-02-11 00:00:00-05:00,0.09142971849547138,0.09142971849547138,0.09099847823381424,0.09099847823381424,13843200,0.0,0.0,0.10344026535749436,0.10084843543023259,19.766949910141292
1981-02-12 00:00:00-05:00,0.09056723432616191,0.09056723432616191,0.09013521671295166,0.09013521671295166,14560000,0.0,0.0,0.1025561410933733,0.09982812888572964,19.539357737953978
1981-02-13 00:00:00-05:00,0.08884149761167316,0.08884149761167316,0.08797901123762131,0.08797901123762131,11155200,0.0,0.0,0.1016073290258646,0.0986996414906717,19.3173260333009
1981-02-17 00:00:00-05:00,0.09013521671295166,0.09056723432616191,0.09013521671295166,0.09013521671295166,12275200,0.0,0.0,0.10044289454817772,0.09788398198803169,24.174820890583447
1981-02-18 00:00:00-05:00,0.09401718527078629,0.09487967162494336,0.09401718527078629,0.09401718527078629,19241600,0.0,0.0,0.09964505657553673,0.09751571563400832,33.695591348622116
1981-02-19 00:00:00-05:00,0.08884148193136493,0.08884148193136493,0.08841023594141006,0.08841023594141006,22310400,0.0,0.0,0.09845905862748623,0.0966485270918561,32.29108462285001
1981-02-20 00:00:00-05:00,0.08409780901593894,0.08409780901593894,0.08366656303405762,0.08366656303405762,24371200,0.0,0.0,0.09697119146585464,0.09541214956254196,32.97867863049656
1981-02-23 00:00:00-05:00,0.08496029675006866,0.08539154276893539,0.08496029675006866,0.08496029675006866,14112000,0.0,0.0,0.09556957446038723,0.09441673500897307,40.47570471344601
1981-02-24 00:00:00-05:00,0.0828040834382032,0.0828040834382032,0.08194159716367722,0.08194159716367722,16979200,0.0,0.0,0.09410327039659024,0.09322862664275443,31.32542333228291
1981-02-25 00:00:00-05:00,0.087116539478302,0.0875477798586303,0.087116539478302,0.087116539478302,19488000,0.0,0.0,0.09293883964419365,0.09264652310328278,34.482673713135455
1981-02-26 00:00:00-05:00,0.08841023594141006,0.08884148193136493,0.08841023594141006,0.08841023594141006,10841600,0.0,0.0,0.09201158881187439,0.09224306718310442,36.66640432744542
1981-02-27 00:00:00-05:00,0.09142974019050598,0.0922922266765616,0.09142974019050598,0.09142974019050598,14761600,0.0,0.0,0.09142937362194062,0.09216560746952362,40.62577268272563
1981-03-02 00:00:00-05:00,0.09186096489429474,0.09229220515773147,0.09186096489429474,0.09186096489429474,11760000,0.0,0.0,0.09114906452596187,0.0921365938909304,47.05906622357328
1981-03-03 00:00:00-05:00,0.09099847719309383,0.09099847719309383,0.09056723117828369,0.09056723117828369,16172800,0.0,0.0,0.09108437784016132,0.09198713077544024,45.45490595710673
1981-03-04 00:00:00-05:00,0.09013522486931934,0.09013522486931934,0.0897039845585823,0.0897039845585823,13708800,0.0,0.0,0.09080403260886669,0.09176968827859663,48.19189867705893
1981-03-05 00:00:00-05:00,0.08970395362082083,0.08970395362082083,0.08927270770072937,0.08927270770072937,5376000,0.0,0.0,0.0903296247124672,0.09153188060451403,48.78056334004548
1981-03-06 00:00:00-05:00,0.08927272216323517,0.08927272216323517,0.08841023594141006,0.08841023594141006,11603200,0.0,0.0,0.08981209322810173,0.09123458111278984,50.63282641325911
1981-03-09 00:00:00-05:00,0.08194156037041006,0.08194156037041006,0.08151032030582428,0.08151032030582428,15321600,0.0,0.0,0.08892800658941269,0.09030846103593598,38.8897484022968
1981-03-10 00:00:00-05:00,0.07805962923018857,0.07805962923018857,0.07762838900089264,0.07762838900089264,28380800,0.0,0.0,0.08810856677591801,0.08910083512783662,28.88857835471444
1981-03-11 00:00:00-05:00,0.07547216815285816,0.07547216815285816,0.0746096819639206,0.0746096819639206,29859200,0.0,0.0,0.08713819161057472,0.08772072530270175,30.952540098015888
1981-03-12 00:00:00-05:00,0.07762838900089264,0.07805962923018857,0.07762838900089264,0.07762838900089264,59248000,0.0,0.0,0.08646968714892864,0.08675955041681517,41.24947740669334
1981-03-13 00:00:00-05:00,0.07719714256721497,0.07719714256721497,0.07676590234041214,0.07676590234041214,231302400,0.0,0.0,0.08580122143030167,0.08580777440953868,37.974371024242764
1981-03-16 00:00:00-05:00,0.07978539913892746,0.08064788557325368,0.07978539913892746,0.07978539913892746,37228800,0.0,0.0,0.08539154082536697,0.08523421485995666,46.83575997960191
1981-03-17 00:00:00-05:00,0.08366656303405762,0.08452904923973575,0.08366656303405762,0.08366656303405762,43747200,0.0,0.0,0.08506810814142227,0.08508491468606152,44.737289541816594
1981-03-18 00:00:00-05:00,0.08884147554636002,0.08970396170619854,0.08884147554636002,0.08884147554636002,36937600,0.0,0.0,0.08480932265520096,0.08544268238704233,50.58818053850022
1981-03-19 00:00:00-05:00,0.0884102515456044,0.0884102515456044,0.08797901123762131,0.08797901123762131,37811200,0.0,0.0,0.08478776142001151,0.0856842375156689,44.999195593797545
1981-03-20 00:00:00-05:00,0.08884147554636002,0.08970396170619854,0.08884147554636002,0.08884147554636002,14604800,0.0,0.0,0.08504650704562663,0.0859849268519252,45.67816790636914
1981-03-23 00:00:00-05:00,0.09229221194982529,0.09315469829825707,0.09229221194982529,0.09229221194982529,22019200,0.0,0.0,0.08541310280561447,0.08658562067077283,52.32539990393989
1981-03-24 00:00:00-05:00,0.09229220515773147,0.09229220515773147,0.09186096489429474,0.09186096489429474,28156800,0.0,0.0,0.08590907119214534,0.08708803440634634,52.94203368961643
1981-03-25 00:00:00-05:00,0.09099848035596102,0.09099848035596102,0.09013521671295166,0.09013521671295166,7056000,0.0,0.0,0.08606000505387783,0.08737824224507065,51.13630206529703
1981-03-26 00:00:00-05:00,0.08884148193136493,0.08884148193136493,0.08841023594141006,0.08841023594141006,12275200,0.0,0.0,0.08606000505387783,0.08747652735900774,50.0
1981-03-27 00:00:00-05:00,0.08582282151265204,0.08582282151265204,0.0853915810585022,0.0853915810585022,12252800,0.0,0.0,0.08575809709727764,0.08727796104467388,55.55518113464607
1981-03-30 00:00:00-05:00,0.0853915810585022,0.08625406772488946,0.0853915810585022,0.0853915810585022,9900800,0.0,0.0,0.08543462790548802,0.08709830580789563,62.50040190052158
1981-03-31 00:00:00-05:00,0.08539152837825473,0.08539152837825473,0.08452904224395752,0.08452904224395752,15993600,0.0,0.0,0.08513271845877171,0.08685361403990152,67.16413523237748
1981-04-01 00:00:00-05:00,0.08409780901593894,0.08409780901593894,0.08366656303405762,0.08366656303405762,34070400,0.0,0.0,0.08483084738254547,0.08655008537267829,61.29079176950696
1981-04-02 00:00:00-05:00,0.09099847823381424,0.09142971849547138,0.09099847823381424,0.09099847823381424,31404800,0.0,0.0,0.08491713590919972,0.08697374183564362,71.42892078228309
1981-04-03 00:00:00-05:00,0.09142974019050598,0.09186098631257698,0.09142974019050598,0.09142974019050598,16486400,0.0,0.0,0.08506811112165451,0.0873981226313448,69.01392103747534
1981-04-06 00:00:00-05:00,0.09013522486931934,0.09013522486931934,0.0897039845585823,0.0897039845585823,22803200,0.0,0.0,0.08547779433429241,0.08761772852917694,60.604931934818445
1981-04-07 00:00:00-05:00,0.08927271574723718,0.08927271574723718,0.08884147554636002,0.08884147554636002,10684800,0.0,0.0,0.08603844866156578,0.08773427586414675,50.0
1981-04-08 00:00:00-05:00,0.0931546688079834,0.09401715488337518,0.0931546688079834,0.0931546688079834,21952000,0.0,0.0,0.08696569800376892,0.08825050376355977,59.37500759134514
1981-04-09 00:00:00-05:00,0.09487968683242798,0.09531093295767017,0.09487968683242798,0.09487968683242798,12499200,0.0,0.0,0.08782826289534569,0.08888185453202341,60.60599160299289
1981-04-10 00:00:00-05:00,0.09617341309785843,0.09660465343653095,0.09617341309785843,0.09617341309785843,33465600,0.0,0.0,0.088798638433218,0.08957628868115056,57.376177311676855
1981-04-13 00:00:00-05:00,0.09617341309785843,0.09660465343653095,0.09617341309785843,0.09617341309785843,16060800,0.0,0.0,0.08961803913116455,0.09020458624464654,58.33233763006883
1981-04-14 00:00:00-05:00,0.09617341309785843,0.09660465343653095,0.09617341309785843,0.09617341309785843,6652800,0.0,0.0,0.0902433816343546,0.09077304594495243,62.50038946443935
1981-04-15 00:00:00-05:00,0.09186098631257698,0.09186098631257698,0.09142974019050598,0.09142974019050598,34048000,0.0,0.0,0.09037279486656188,0.09083558825405277,55.556539677464556
1981-04-16 00:00:00-05:00,0.08668528570961025,0.08668528570961025,0.0862540453672409,0.0862540453672409,23878400,0.0,0.0,0.09028654657304287,0.09039925083626116,51.47038873502212
1981-04-20 00:00:00-05:00,0.08884147554636002,0.08927271574723718,0.08884147554636002,0.08884147554636002,35347200,0.0,0.0,0.09028654657304287,0.090250891284842,55.404783609990226
1981-04-21 00:00:00-05:00,0.09487968683242798,0.09531093295767017,0.09487968683242798,0.09487968683242798,28537600,0.0,0.0,0.090415920317173,0.09069172895604066,63.953090361837845
1981-04-22 00:00:00-05:00,0.09832961857318878,0.0987608646360273,0.09832961857318878,0.09832961857318878,18995200,0.0,0.0,0.09073935300111771,0.09141914701481667,68.47741465926234
1981-04-23 00:00:00-05:00,0.1009170413017273,0.1013482872337347,0.1009170413017273,0.1009170413017273,58016000,0.0,0.0,0.09127844423055649,0.09232370837547482,64.19621565627773
1981-04-24 00:00:00-05:00,0.10091706499389977,0.10091706499389977,0.10005458444356918,0.10005458444356918,35056000,0.0,0.0,0.09186066165566445,0.09305998228672191,62.19403182859019
1981-04-27 00:00:00-04:00,0.09962329894200654,0.09962329894200654,0.0991920530796051,0.0991920530796051,38528000,0.0,0.0,0.09255068525671958,0.09364398902890125,63.750107163996866
1981-04-28 00:00:00-04:00,0.09789839296681953,0.09789839296681953,0.09746714681386948,0.09746714681386948,32188800,0.0,0.0,0.09315446354448795,0.09400809929413632,62.195486275998626
1981-04-29 00:00:00-04:00,0.09660465343653095,0.09660465343653095,0.09617341309785843,0.09617341309785843,13641600,0.0,0.0,0.093736682087183,0.09421431965639557,54.666515557662485
1981-04-30 00:00:00-04:00,0.09789838641881943,0.09876087866703116,0.09789838641881943,0.09789838641881943,12611200,0.0,0.0,0.09444827325642109,0.0945651831575788,54.666452902414086
1981-05-01 00:00:00-04:00,0.09789838641881943,0.09876087866703116,0.09789838641881943,0.09789838641881943,16553600,0.0,0.0,0.09479326866567135,0.09488263108722077,52.77764847309837
1981-05-04 00:00:00-04:00,0.09789839296681953,0.09789839296681953,0.09746714681386948,0.09746714681386948,14448000,0.0,0.0,0.09509513899683952,0.0951287754421397,52.05470634035977
1981-05-05 00:00:00-04:00,0.09746710440515946,0.09746710440515946,0.09703586995601654,0.09703586995601654,17539200,0.0,0.0,0.09546173326671123,0.09531040349108034,51.35124219216012
1981-05-06 00:00:00-04:00,0.09487965765971768,0.09487965765971768,0.09444841742515564,0.09444841742515564,18950400,0.0,0.0,0.09574208036065102,0.0952283095800399,55.07216911970901
1981-05-07 00:00:00-04:00,0.09574215114116669,0.09617339716648825,0.09574215114116669,0.09574215114116669,9363200,0.0,0.0,0.09587145447731019,0.0952772468715758,68.334291219733
1981-05-08 00:00:00-04:00,0.09660463035106659,0.09703587634477095,0.09660463035106659,0.09660463035106659,7907200,0.0,0.0,0.0959577016532421,0.09540366434581302,66.07255187179634
1981-05-11 00:00:00-04:00,0.09487965765971768,0.09487965765971768,0.09444841742515564,0.09444841742515564,11939200,0.0,0.0,0.09587145186960697,0.09531268844860755,48.936101386133956
1981-05-12 00:00:00-04:00,0.09444841742515564,0.09574214388692641,0.09444841742515564,0.09444841742515564,4256000,0.0,0.0,0.09578520208597183,0.0952303769225645,38.46145667669326
1981-05-13 00:00:00-04:00,0.09444843132690758,0.09531091768106464,0.09401718527078629,0.09401718527078629,4905600,0.0,0.0,0.09567739069461823,0.09511483486049038,26.47064353374178
1981-05-14 00:00:00-04:00,0.09358594536311045,0.09358594536311045,0.09272345900535583,0.09272345900535583,4928000,0.0,0.0,0.09574207663536072,0.09488708477904899,25.71429276612129
1981-05-15 00:00:00-04:00,0.09487968683242798,0.0961734194500681,0.09487968683242798,0.09487968683242798,4905600,0.0,0.0,0.09617335870862007,0.09488638021270412,36.84226798311579
1981-05-18 00:00:00-04:00,0.09660463035106659,0.09746711082230597,0.09660463035106659,0.09660463035106659,4166400,0.0,0.0,0.0965615164488554,0.09505002308302436,47.368327728162
1981-05-19 00:00:00-04:00,0.09531093295767017,0.09531093295767017,0.09487968683242798,0.09487968683242798,25424000,0.0,0.0,0.0965615164488554,0.09503380058296756,46.15384615384615
1981-05-20 00:00:00-04:00,0.09789838641881943,0.09876087866703116,0.09789838641881943,0.09789838641881943,13283200,0.0,0.0,0.09653995484113694,0.09530661828162013,50.0
1981-05-21 00:00:00-04:00,0.10350529104471205,0.10393653703539872,0.10350529104471205,0.10350529104471207,32211200,0.0,0.0,0.09666936732828617,0.09608744425905745,61.81940116600492
1981-05-22 00:00:00-04:00,0.10824897140264512,0.10911146345579828,0.10824897140264512,0.10824897140264511,31427200,0.0,0.0,0.09707908667623996,0.09724568493939914,69.2316136347568
1981-05-26 00:00:00-04:00,0.10824893636620345,0.10824893636620345,0.10781770199537277,0.10781770199537277,85344000,0.0,0.0,0.09751036912202835,0.09825254370663472,69.23163203604155
1981-05-27 00:00:00-04:00,0.11385517567396164,0.11428642185384176,0.11385517567396164,0.11385517567396164,149497600,0.0,0.0,0.09832977056503296,0.09973850865590396,80.82245403311751
1981-05-28 00:00:00-04:00,0.11385517567396164,0.11428642185384176,0.11385517567396164,0.11385517567396164,73987200,0.0,0.0,0.09921385869383811,0.10108295313381421,80.00057753008154
1981-05-29 00:00:00-04:00,0.11428643018007278,0.1147184479751068,0.11428643018007278,0.11428643018007278,59382400,0.0,0.0,0.10003326088190079,0.1023404271382198,79.71075093036583
1981-06-01 00:00:00-04:00,0.11428643018007278,0.1147184479751068,0.11428643018007278,0.11428643018007278,51251200,0.0,0.0,0.10085266306996346,0.10347814171363437,85.93796607707958
1981-06-02 00:00:00-04:00,0.10911146448883516,0.10911146448883516,0.10868021845817566,0.10868021845817566,40432000,0.0,0.0,0.10141331665217876,0.10397357759406688,71.42919646122537
1981-06-03 00:00:00-04:00,0.10868021845817566,0.10954269900332432,0.10868021845817566,0.10868021845817566,39446400,0.0,0.0,0.10199553407728672,0.10442182910493437,72.36900581059783
1981-06-04 00:00:00-04:00,0.11083648353815079,0.11126771823333648,0.11083648353815079,0.11083648353815079,56067200,0.0,0.0,0.10281493738293648,0.10503274857476451,76.92355739424944
1981-06-05 00:00:00-04:00,0.10954268507219175,0.10954268507219175,0.10911145061254501,0.10911145061254501,57680000,0.0,0.0,0.1034834023565054,0.10542119638788645,71.42906824772685
1981-06-08 00:00:00-04:00,0.10566153280328491,0.10566153280328491,0.10523028671741486,0.10523028671741486,93497600,0.0,0.0,0.1039146851748228,0.1054030145145082,62.19591229261863
1981-06-09 00:00:00-04:00,0.1073865070939064,0.10781775318565287,0.1073865070939064,0.1073865070939064,119593600,0.0,0.0,0.10456158965826035,0.105591918569689,67.4704681078878
1981-06-10 00:00:00-04:00,0.10868021845817566,0.10997394503398382,0.10868021845817566,0.10868021845817566,25222400,0.0,0.0,0.10527317970991135,0.10588604236859249,65.82343561961025
1981-06-11 00:00:00-04:00,0.1134239062666893,0.11385515235825715,0.1134239062666893,0.1134239062666893,38976000,0.0,0.0,0.1062435157597065,0.10660393416841124,64.93498742379674
1981-06-12 00:00:00-04:00,0.11256144105319332,0.11256144105319332,0.11213019490242004,0.11213019490242004,25804800,0.0,0.0,0.1072138525545597,0.10713024471450731,56.52174892827177
1981-06-15 00:00:00-04:00,0.11213013415940393,0.11213013415940393,0.11169888824224472,0.11169888824224472,143763200,0.0,0.0,0.10805481262505054,0.10756535362191087,56.521678166192096
1981-06-16 00:00:00-04:00,0.10997397361312619,0.10997397361312619,0.10954272747039795,0.10954272747039795,37251200,0.0,0.0,0.10870171748101712,0.1077536749408144,41.66667866450782
1981-06-17 00:00:00-04:00,0.10824893636620345,0.10824893636620345,0.10781770199537277,0.10781770199537277,27574400,0.0,0.0,0.10934861823916435,0.10775977275553425,39.06244938418779
1981-06-18 00:00:00-04:00,0.10781775318565287,0.10824898776122736,0.1073865070939064,0.1073865070939064,23049600,0.0,0.0,0.1098230242729187,0.10772422364490303,37.5
1981-06-19 00:00:00-04:00,0.10479904208318652,0.10479904208318652,0.10436780750751495,0.10436780750751495,27507200,0.0,0.0,0.10986615009605885,0.10740456496515179,33.8028354087121
1981-06-22 00:00:00-04:00,0.10091704357290272,0.10091704357290272,0.10048580914735794,0.10048580914735794,10841600,0.0,0.0,0.10947799198329448,0.1067456358396476,35.81996492622311
1981-06-23 00:00:00-04:00,0.10221075266599655,0.10307400437384248,0.10221075266599655,0.10221075266599655,15030400,0.0,0.0,0.10919764451682568,0.1063137422040618,39.4355792213847
1981-06-24 00:00:00-04:00,0.10048583696077343,0.10048583696077343,0.09962334483861923,0.09962334483861923,23027200,0.0,0.0,0.10848605297505856,0.10567656150259108,31.943569951836793
1981-06-25 00:00:00-04:00,0.10177953541278839,0.10221078135431666,0.10177953541278839,0.10177953541278839,24259200,0.0,0.0,0.1078822709619999,0.10530541616070511,38.35517168339303
1981-06-26 00:00:00-04:00,0.10134828951461548,0.10134828951461548,0.10048580914735794,0.10048580914735794,23788800,0.0,0.0,0.10719223991036415,0.10484640596895776,41.78985246584332
1981-06-29 00:00:00-04:00,0.09789835037047098,0.09789835037047098,0.09703586995601654,0.09703586995601654,10595200,0.0,0.0,0.10632971189916134,0.1041025453962967,32.85620322208442
1981-06-30 00:00:00-04:00,0.09013522486931934,0.09013522486931934,0.0897039845585823,0.0897039845585823,35907200,0.0,0.0,0.10538090020418167,0.10273125388794295,23.808455304283797
1981-07-01 00:00:00-04:00,0.08927271574723718,0.08927271574723718,0.08884147554636002,0.08884147554636002,170464000,0.0,0.0,0.10438896305859088,0.10140841785541124,11.999289602582849
1981-07-02 00:00:00-04:00,0.08884147554636002,0.08927271574723718,0.08884147554636002,0.08884147554636002,30284800,0.0,0.0,0.10328921265900134,0.10021156620693017,12.49922917137063
1981-07-06 00:00:00-04:00,0.0866852696940248,0.0866852696940248,0.08582278341054916,0.08582278341054916,16531200,0.0,0.0,0.10212477929890156,0.09884120594060818,11.53781751219195
1981-07-07 00:00:00-04:00,0.08668527007102966,0.08754775635825636,0.08668527007102966,0.08668527007102966,15836800,0.0,0.0,0.1011975284665823,0.09768349776255307,14.665836794716341
1981-07-08 00:00:00-04:00,0.09013521671295166,0.09056723432616191,0.09013521671295166,0.09013521671295166,16620800,0.0,0.0,0.10033496394753456,0.09696461385306722,24.049482728871723
1981-07-09 00:00:00-04:00,0.08366654118856508,0.08366654118856508,0.08323530107736588,0.08323530107736588,32883200,0.0,0.0,0.09906271807849407,0.09565706025538137,20.211896274263168
1981-07-10 00:00:00-04:00,0.07719714256721497,0.07719714256721497,0.07676590234041214,0.07676590234041214,55171200,0.0,0.0,0.09722981788218021,0.09385790235871763,18.62638376086892
1981-07-13 00:00:00-04:00,0.07849167287349701,0.07892291900412464,0.07849167287349701,0.07849167287349701,45740800,0.0,0.0,0.09554789178073406,0.09239445193155375,23.71186019568259
1981-07-14 00:00:00-04:00,0.08194159716367722,0.0828040834382032,0.08194159716367722,0.08194159716367722,19779200,0.0,0.0,0.09406002722680569,0.09139894195366075,26.733031965226118
1981-07-15 00:00:00-04:00,0.08409785479307175,0.08452909525160643,0.08409785479307175,0.08409785479307175,10953600,0.0,0.0,0.09278778359293938,0.09070360031931893,32.00011747714379
1981-07-16 00:00:00-04:00,0.0862540453672409,0.08711653181006569,0.0862540453672409,0.0862540453672409,15232000,0.0,0.0,0.09170960076153278,0.09027983318102578,32.00011747714379
1981-07-17 00:00:00-04:00,0.08927270770072937,0.08970395362082083,0.08927270770072937,0.08927270770072937,19824000,0.0,0.0,0.09080391079187393,0.09018391646861659,37.49976951356316
1981-07-20 00:00:00-04:00,0.08366654118856508,0.08366654118856508,0.08323530107736588,0.08323530107736588,23654400,0.0,0.0,0.08974728547036648,0.08952214357421176,35.45441995262881
1981-07-21 00:00:00-04:00,0.08323532984247325,0.08323532984247325,0.08280408382415771,0.08280408382415771,31942400,0.0,0.0,0.08886319920420646,0.0888823283599209,41.489668476332064
1981-07-22 00:00:00-04:00,0.07892287709108067,0.07892287709108067,0.0780596137046814,0.0780596137046814,22668800,0.0,0.0,0.08765564225614071,0.08785159363085046,37.86382314516428
1981-07-23 00:00:00-04:00,0.08021664619445801,0.08064789232677706,0.08021664619445801,0.08021664619445801,34451200,0.0,0.0,0.08668530732393265,0.08712445577976546,40.74139539749524
1981-07-24 00:00:00-04:00,0.08280408382415771,0.08323532984247325,0.08280408382415771,0.08280408382415771,28851200,0.0,0.0,0.08573653474450112,0.08671299178399329,46.72919437996508
